StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
7/17/19 5:04,7/17/19 5:05,IP Address,122.164.228.67,100,72,TRUE,7/17/19 5:05,R_3dMKI3U9O3iUIkq,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly Disagree,"I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is sincere.|Jordan is knowledgeable about their work.|Jordan is friendly.",18024,TreatmentEmail
7/17/19 5:04,7/17/19 5:05,IP Address,157.51.233.99,100,80,TRUE,7/17/19 5:05,R_29puoeEUzZIgmdU,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Agree,Agree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|Jordan is sincere.|Jordan is hardworking.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|Jordan has a positive attitude.",14327,TreatmentEmail
7/17/19 5:03,7/17/19 5:05,IP Address,103.215.236.33,100,128,TRUE,7/17/19 5:05,R_wSFFYaGoWy2K7m1,,,,,9.933303833,78.11669922,anonymous,EN,I agree and want to continue the survey,She/hers,Orientation not listed,Asian/Asian American,41 - 50,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work with Jordan.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan is hardworking.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.",99396,TreatmentEmail
7/17/19 5:04,7/17/19 5:05,IP Address,122.164.218.189,100,49,TRUE,7/17/19 5:05,R_sRs2C9JD2Ig0Fy1,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly Disagree,"This email is appropriate for the situation.|Jordan is knowledgeable about their work.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has leadership qualities.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has a positive attitude.|I would like to work with Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan is friendly.",84388,TreatmentEmail
7/17/19 5:04,7/17/19 5:05,IP Address,73.167.138.231,100,76,TRUE,7/17/19 5:05,R_3DjDeGrmHUbeEJk,,,,,43.8065033,-73.08820343,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,"African-American/Black,White",22 - 30,Master's Degree,Employed - Full Time,Northeastern United States,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|I would like to work on a project led by Jordan.|Jordan is knowledgeable about their work.|Jordan has leadership qualities.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is sincere.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is friendly.|This email is appropriate for the situation.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work with Jordan.",,,,,,,,,,,,,,,,,,50449,ControlEmail
7/17/19 5:05,7/17/19 5:05,IP Address,122.164.227.224,100,41,TRUE,7/17/19 5:05,R_27d4QxDx6b2nQqa,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly Disagree,"Jordan is hardworking.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|Jordan is sincere.|I would like to work on a project led by Jordan.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|I would like to work with Jordan.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has leadership qualities.",,,,,,,,,,,,,,,,,,87408,ControlEmail
7/17/19 5:03,7/17/19 5:05,IP Address,196.19.158.242,100,153,TRUE,7/17/19 5:05,R_3iywshVQ5ZmkRSF,,,,,39.09970093,-94.57859802,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,Midwestern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly Disagree,"Jordan is hardworking.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work with Jordan.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|Jordan has a positive attitude.",27090,TreatmentEmail
7/17/19 5:04,7/17/19 5:05,IP Address,182.65.57.18,100,58,TRUE,7/17/19 5:05,R_ZjXczeqNDTroXh7,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly Disagree,"Jordan has a positive attitude.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has leadership qualities.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|This email is appropriate for the situation.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|Jordan is sincere.",,,,,,,,,,,,,,,,,,63037,ControlEmail
7/17/19 5:01,7/17/19 5:05,IP Address,172.58.152.131,100,243,TRUE,7/17/19 5:05,R_3R4yM3jO91G08S9,,,,,35.19470215,-80.7440033,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,31 - 40,High School/GED,Unemployed,Southeastern United States,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Somewhat agree,Agree,Disagree,Agree,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly Disagree,"Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan has a positive attitude.|Jordan is hardworking.|This email is appropriate for the situation.|Jordan has leadership qualities.|I would like to work with Jordan.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is highly motivated and committed to their work.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.",58414,TreatmentEmail
7/17/19 5:04,7/17/19 5:06,IP Address,122.164.228.64,100,121,TRUE,7/17/19 5:06,R_22WEjl0dHwmpL5H,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,He/his,Asexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly Disagree,"This email is appropriate for the situation.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|This email is acceptable to send externally (for example, to a client).|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is knowledgeable about their work.|Jordan is hardworking.|I would like to work with Jordan.|Jordan has a positive attitude.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.",36376,TreatmentEmail
