StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
2019-07-17 05:05:41,2019-07-17 05:10:28,IP Address,122.164.239.99,100,287,True,2019-07-17 05:10:29,R_2Pur8gMdLBO2DEX,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly Disagree,"This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.|Jordan is hardworking.|Jordan has leadership qualities.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|This email is appropriate for the situation.|Jordan has a positive attitude.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.",85700,TreatmentEmail
2019-07-17 05:06:11,2019-07-17 05:10:33,IP Address,117.206.129.169,100,261,True,2019-07-17 05:10:33,R_2WCItc2yBDqrDC5,,,,,9.4499969482421875,77.920013427734375,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Hispanic/Latino,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Strongly Disagree,"This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work with Jordan.|Jordan is sincere.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan has leadership qualities.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|This email is appropriate for the situation.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.",,,,,,,,,,,,,,,,,,16757,ControlEmail
2019-07-17 05:07:37,2019-07-17 05:10:33,IP Address,73.162.181.29,100,176,True,2019-07-17 05:10:34,R_73aooLyD7WxJq9z,,,,,37.3072967529296875,-121.8076019287109375,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Asian/Asian American,31 - 40,Master's Degree,Employed - Full Time,Western United States,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work with Jordan.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|Jordan is knowledgeable about their work.|Jordan is sincere.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is hardworking.|Jordan has leadership qualities.|This email is appropriate for the situation.|Jordan has a positive attitude.",22857,TreatmentEmail
2019-07-17 05:09:14,2019-07-17 05:10:40,IP Address,73.216.26.108,100,86,True,2019-07-17 05:10:41,R_2QgFYl19cvVGbRa,,,,,38.070404052734375,-78.90670013427734375,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,White,22 - 30,Some graduate college,Employed - Full Time,Southeastern United States,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Disagree,"This email is appropriate for the situation.|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|Jordan is friendly.|Jordan is hardworking.|I would like to work on a project led by Jordan.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work with Jordan.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,69197,ControlEmail
2019-07-17 05:07:54,2019-07-17 05:10:42,IP Address,105.155.166.182,100,168,True,2019-07-17 05:10:42,R_1jIGUmmenBaWnNl,,,,,34.03680419921875,-5.00079345703125,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Some undergraduate college or post-secondary school,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly Disagree,"Jordan has leadership qualities.|Jordan is friendly.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is appropriate for the situation.|I would like to work on a project led by Jordan.|Jordan is hardworking.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work with Jordan.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.",87644,TreatmentEmail
2019-07-17 05:10:00,2019-07-17 05:10:56,IP Address,202.83.59.210,100,56,True,2019-07-17 05:10:57,R_1C1skpwNIo9xfC9,,,,,8.8805999755859375,76.591705322265625,anonymous,EN,I agree and want to continue the survey,They/theirs,Heterosexual,Hispanic/Latino,22 - 30,Master's Degree,Employed - Full Time,Southeastern United States,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly Disagree,"I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is appropriate for the situation.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is friendly.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.",,,,,,,,,,,,,,,,,,10500,ControlEmail
2019-07-17 05:10:05,2019-07-17 05:11:03,IP Address,72.52.87.175,100,58,True,2019-07-17 05:11:04,R_pEEz5nYu4zUL3Md,,,,,37.5625,-122.000396728515625,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,African-American/Black,31 - 40,Bachelor's Degree,Employed - Full Time,Southeastern United States,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|Jordan is friendly.|Jordan is hardworking.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work with Jordan.|Jordan has leadership qualities.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work on a project led by Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is knowledgeable about their work.|Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|Jordan is sincere.",,,,,,,,,,,,,,,,,,92155,ControlEmail
2019-07-17 05:09:26,2019-07-17 05:11:11,IP Address,27.0.63.40,100,104,True,2019-07-17 05:11:11,R_22mgz0j3g58ener,,,,,19.3000030517578125,73.0666961669921875,anonymous,EN,I agree and want to continue the survey,He/his,Asexual,Asian/Asian American,22 - 30,High School/GED,Unemployed,Not located in United States,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Jordan is knowledgeable about their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|Jordan is sincere.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|This email is appropriate for the situation.|I would like to work on a project led by Jordan.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.|Jordan is friendly.",47819,TreatmentEmail
2019-07-17 05:07:41,2019-07-17 05:11:13,IP Address,50.49.198.16,100,212,True,2019-07-17 05:11:14,R_2tExRXhDaWRnLLj,,,,,41.4535064697265625,-74.4774017333984375,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,41 - 50,Some undergraduate college or post-secondary school,Employed - Part Time,Northeastern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Somewhat agree,Disagree,Somewhat agree,Disagree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is sincere.|Jordan is knowledgeable about their work.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|Jordan has a positive attitude.|I would like to work with Jordan.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to Jordan's peers at the same organizational level.",53906,TreatmentEmail
2019-07-17 05:10:41,2019-07-17 05:11:15,IP Address,122.174.162.97,100,33,True,2019-07-17 05:11:15,R_1GJ34n1Ia885k3z,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,He/his,Asexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,-99,Strongly agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Agree,Strongly Disagree,"This email is appropriate for the situation.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,27592,ControlEmail
